Medicine_ID,Medicine_Name,Main_Ingredients,Used_For,Dosage,Form,Manufacturer,Price,Availability_Status,Expiry_Date,Side_Effects,Approval_Status
AYUR18318,Guduchi-At,"Licorice, Triphala, Pippali",Fever,1 spoon after meal,Oil,Ayurveda Bliss,355.9,In Stock,2026-10-26,None,Under Review
AYUR04708,Pippali-Traditional,"Guduchi, Arjuna, Triphala, Amla",Indigestion,Apply externally once a day,Capsule,Divya Herbal,281.49,In Stock,2028-05-02,Allergic Reaction,Under Review
AYUR01307,Brahmi-Mention,"Giloy, Pippali, Amla",Diabetes,1 tablet twice daily,Tablet,OrganicVeda,216.44,In Stock,2030-04-24,Headache,Approved
AYUR11899,Giloy-Part,"Turmeric, Pippali, Amla, Guggul",Stress,1 tablet twice daily,Tablet,OrganicVeda,289.52,In Stock,2027-06-05,Nausea,Under Review
AYUR17118,Giloy-Body,"Brahmi, Neem, Guggul",Skin Allergy,1 tablet twice daily,Oil,VedicLife Pharma,313.45,Out of Stock,2027-08-15,None,Under Review
AYUR17183,Tulsi-Race,"Ashwagandha, Amla, Shatavari",Cough,1 spoon after meal,Syrup,AyurHealth Ltd.,376.32,Out of Stock,2026-06-06,Headache,Under Review
AYUR07964,Ashwagandha-Turn,"Arjuna, Brahmi, Amla",High Blood Pressure,1 spoon after meal,Syrup,Ayurveda Bliss,52.83,In Stock,2029-07-07,Headache,Under Review
AYUR02877,Giloy-Start,"Licorice, Ashwagandha, Arjuna, Shatavari",Skin Allergy,5 ml twice daily,Oil,Divya Herbal,287.96,Out of Stock,2029-04-04,Drowsiness,Under Review
AYUR02405,Turmeric-Whose,"Ashwagandha, Pippali",Cough,Apply externally once a day,Syrup,Swasthya Remedies,210.43,Out of Stock,2028-03-18,Nausea,Approved
AYUR08093,Neem-Soldier,"Guduchi, Tulsi, Triphala, Licorice",Hair Fall,5 ml twice daily,Powder,Ayurveda Bliss,233.34,In Stock,2029-11-15,Allergic Reaction,Approved
AYUR19460,Shatavari-Fact,"Shatavari, Tulsi",Cough,1 tablet twice daily,Powder,Divya Herbal,447.58,Out of Stock,2028-02-15,Headache,Under Review
AYUR01877,Licorice-No,"Guduchi, Licorice",Skin Allergy,Apply externally once a day,Powder,AyurHealth Ltd.,249.16,Out of Stock,2027-10-10,Headache,Under Review
AYUR11027,Giloy-Discuss,"Guduchi, Triphala, Brahmi, Pippali",Diabetes,1 spoon after meal,Powder,OrganicVeda,447.42,Out of Stock,2028-11-01,Drowsiness,Approved
AYUR17692,Arjuna-Throughout,"Giloy, Guggul, Shatavari",Acidity,5 ml twice daily,Powder,NatureRoot Medics,352.11,Out of Stock,2029-11-26,Allergic Reaction,Approved
AYUR15238,Triphala-Can,"Ashwagandha, Neem, Pippali, Tulsi",Acidity,5 ml twice daily,Oil,AyurHealth Ltd.,92.5,In Stock,2026-02-01,Allergic Reaction,Under Review
AYUR03786,Arjuna-Raise,"Triphala, Ashwagandha, Neem, Pippali",Fever,2 capsules once daily,Powder,NatureRoot Medics,207.87,In Stock,2028-08-13,Nausea,Under Review
AYUR09852,Turmeric-Seat,"Guduchi, Ashwagandha, Triphala, Amla",Diabetes,5 ml twice daily,Syrup,VedicLife Pharma,167.01,In Stock,2027-05-01,Drowsiness,Approved
AYUR15594,Pippali-Federal,"Giloy, Amla",Fever,1 spoon after meal,Powder,AyurHealth Ltd.,330.83,Out of Stock,2028-12-06,Allergic Reaction,Approved
AYUR15320,Guduchi-Money,"Amla, Triphala, Giloy",Cough,2 capsules once daily,Oil,OrganicVeda,345.38,In Stock,2026-05-10,Nausea,Approved
AYUR13880,Pippali-Pull,"Triphala, Arjuna",Joint Pain,1 tablet twice daily,Tablet,NatureRoot Medics,156.3,In Stock,2029-01-28,Drowsiness,Approved
AYUR17446,Neem-Tell,"Turmeric, Amla, Licorice",Cough,Apply externally once a day,Oil,AyurHealth Ltd.,98.47,In Stock,2026-11-28,Allergic Reaction,Approved
AYUR00026,Pippali-Its,"Pippali, Guggul, Arjuna, Triphala",High Blood Pressure,2 capsules once daily,Powder,Swasthya Remedies,60.48,Out of Stock,2028-11-22,Drowsiness,Approved
AYUR16529,Shatavari-Want,"Tulsi, Pippali, Amla",High Blood Pressure,1 tablet twice daily,Capsule,Swasthya Remedies,393.63,In Stock,2029-07-07,Drowsiness,Approved
AYUR18151,Shatavari-Phone,"Shatavari, Triphala",Indigestion,2 capsules once daily,Syrup,VedicLife Pharma,393.28,In Stock,2028-09-16,Allergic Reaction,Under Review
AYUR08692,Guggul-Guess,"Ashwagandha, Pippali, Triphala, Turmeric",Joint Pain,1 tablet twice daily,Tablet,Divya Herbal,466.36,In Stock,2028-09-20,Headache,Approved
AYUR04445,Pippali-Base,"Pippali, Neem, Giloy",High Blood Pressure,Apply externally once a day,Capsule,Divya Herbal,265.65,Out of Stock,2030-04-21,None,Under Review
AYUR01326,Neem-Draw,"Amla, Brahmi, Turmeric, Guduchi",High Blood Pressure,5 ml twice daily,Syrup,Ayurveda Bliss,91.61,In Stock,2028-11-02,Drowsiness,Approved
AYUR05918,Neem-Tonight,"Guduchi, Tulsi, Guggul",Acidity,Apply externally once a day,Oil,Swasthya Remedies,217.86,In Stock,2027-04-04,Allergic Reaction,Approved
AYUR15784,Triphala-Series,"Giloy, Triphala",Joint Pain,5 ml twice daily,Oil,HerbalCure Labs,132.86,Out of Stock,2028-12-04,Headache,Under Review
AYUR16155,Guggul-Tough,"Giloy, Guduchi, Licorice, Ashwagandha",High Blood Pressure,5 ml twice daily,Oil,VedicLife Pharma,317.51,In Stock,2028-05-23,None,Approved
AYUR09921,Pippali-Nice,"Shatavari, Neem, Triphala",Fever,1 tablet twice daily,Powder,VedicLife Pharma,191.62,In Stock,2028-05-05,Nausea,Under Review
AYUR17484,Neem-Outside,"Guggul, Triphala, Turmeric, Neem",Diabetes,5 ml twice daily,Syrup,VedicLife Pharma,133.52,In Stock,2027-11-14,Allergic Reaction,Under Review
AYUR12674,Neem-He,"Guduchi, Pippali, Tulsi",Diabetes,1 spoon after meal,Capsule,Divya Herbal,192.66,Out of Stock,2027-08-16,Headache,Approved
AYUR01783,Shatavari-Generation,"Turmeric, Guggul, Licorice, Neem",Cough,1 tablet twice daily,Tablet,HerbalCure Labs,443.95,In Stock,2026-05-04,Allergic Reaction,Under Review
AYUR16063,Amla-Five,"Tulsi, Pippali",Stress,1 spoon after meal,Syrup,Swasthya Remedies,403.09,In Stock,2027-06-08,Headache,Approved
AYUR05280,Licorice-Represent,"Arjuna, Neem, Guggul, Tulsi",Stress,1 spoon after meal,Capsule,VedicLife Pharma,344.74,In Stock,2027-04-18,Drowsiness,Approved
AYUR04194,Triphala-Notice,"Pippali, Guduchi",Hair Fall,Apply externally once a day,Powder,Ayurveda Bliss,376.74,In Stock,2029-04-05,Drowsiness,Approved
AYUR00219,Triphala-Full,"Tulsi, Shatavari",Indigestion,Apply externally once a day,Powder,HerbalCure Labs,186.48,Out of Stock,2026-02-04,Allergic Reaction,Under Review
AYUR11536,Ashwagandha-Large,"Turmeric, Amla, Triphala",Cough,2 capsules once daily,Capsule,OrganicVeda,399.61,In Stock,2026-06-15,None,Under Review
AYUR08461,Licorice-Eight,"Neem, Brahmi, Guduchi, Guggul",Diabetes,5 ml twice daily,Syrup,OrganicVeda,279.03,In Stock,2027-03-31,None,Approved
AYUR01622,Guduchi-Similar,"Triphala, Ashwagandha",Diabetes,Apply externally once a day,Powder,Swasthya Remedies,184.67,Out of Stock,2028-02-23,Nausea,Under Review
AYUR00157,Ashwagandha-Sit,"Tulsi, Licorice",Skin Allergy,1 spoon after meal,Powder,Divya Herbal,117.86,In Stock,2026-09-30,None,Under Review
AYUR11913,Guggul-None,"Brahmi, Giloy",Diabetes,Apply externally once a day,Powder,OrganicVeda,123.84,In Stock,2028-07-10,None,Approved
AYUR06292,Licorice-Light,"Amla, Tulsi, Arjuna, Turmeric",Acidity,Apply externally once a day,Oil,VedicLife Pharma,317.6,Out of Stock,2029-08-12,Nausea,Under Review
AYUR12386,Arjuna-Major,"Turmeric, Pippali, Amla",Diabetes,2 capsules once daily,Powder,Ayurveda Bliss,331,Out of Stock,2027-08-28,Headache,Approved
AYUR18828,Guggul-Someone,"Guduchi, Ashwagandha, Arjuna",Joint Pain,2 capsules once daily,Oil,Divya Herbal,197.8,In Stock,2026-10-16,Headache,Approved
AYUR01580,Giloy-Coach,"Shatavari, Neem, Pippali, Triphala",Stress,1 spoon after meal,Capsule,Divya Herbal,499.42,In Stock,2026-04-01,Allergic Reaction,Under Review
AYUR15828,Triphala-General,"Guduchi, Licorice",Fever,5 ml twice daily,Tablet,AyurHealth Ltd.,257.47,Out of Stock,2028-10-21,Headache,Under Review
AYUR14706,Pippali-Want,"Guggul, Pippali, Neem",High Blood Pressure,Apply externally once a day,Oil,Ayurveda Bliss,433.48,In Stock,2026-02-08,Allergic Reaction,Approved
AYUR16737,Amla-Little,"Tulsi, Arjuna, Giloy",Stress,1 tablet twice daily,Tablet,AyurHealth Ltd.,449.86,Out of Stock,2026-11-26,None,Approved
AYUR04952,Tulsi-Life,"Guduchi, Turmeric, Giloy",Joint Pain,1 tablet twice daily,Tablet,Ayurveda Bliss,350.29,In Stock,2026-12-22,Headache,Approved
AYUR14552,Guggul-Knowledge,"Ashwagandha, Shatavari",Joint Pain,5 ml twice daily,Capsule,HerbalCure Labs,158.75,In Stock,2026-12-02,Nausea,Under Review
AYUR04861,Brahmi-Benefit,"Brahmi, Amla, Arjuna",High Blood Pressure,Apply externally once a day,Powder,NatureRoot Medics,105.36,Out of Stock,2028-06-27,None,Under Review
AYUR15531,Brahmi-Ahead,"Neem, Giloy",Skin Allergy,2 capsules once daily,Powder,Swasthya Remedies,103.88,Out of Stock,2027-09-25,None,Under Review
AYUR15859,Giloy-Present,"Neem, Ashwagandha, Tulsi, Amla",Fever,2 capsules once daily,Syrup,NatureRoot Medics,202.21,Out of Stock,2029-11-10,Allergic Reaction,Approved
AYUR07963,Giloy-Might,"Triphala, Guggul, Amla, Neem",Diabetes,1 spoon after meal,Powder,VedicLife Pharma,440.6,In Stock,2029-08-28,Nausea,Approved
AYUR11379,Pippali-Capital,"Brahmi, Ashwagandha",Joint Pain,Apply externally once a day,Capsule,Ayurveda Bliss,323.92,Out of Stock,2027-08-09,None,Approved
AYUR03454,Brahmi-Indeed,"Guggul, Triphala, Turmeric, Arjuna",Fever,5 ml twice daily,Syrup,VedicLife Pharma,127.7,Out of Stock,2028-09-13,Nausea,Under Review
AYUR01805,Guduchi-Story,"Neem, Shatavari",Skin Allergy,2 capsules once daily,Capsule,Ayurveda Bliss,449.93,Out of Stock,2026-03-17,None,Approved
AYUR05816,Pippali-Along,"Guduchi, Giloy, Ashwagandha, Arjuna",Hair Fall,1 spoon after meal,Syrup,Swasthya Remedies,118.34,In Stock,2028-09-16,Allergic Reaction,Under Review
AYUR04268,Guggul-Bill,"Guduchi, Licorice",Stress,Apply externally once a day,Powder,NatureRoot Medics,238.49,Out of Stock,2029-10-16,Nausea,Approved
AYUR12154,Licorice-Third,"Guggul, Triphala, Pippali, Ashwagandha",Skin Allergy,Apply externally once a day,Tablet,NatureRoot Medics,276.68,Out of Stock,2029-04-10,Drowsiness,Approved
AYUR05374,Guduchi-Play,"Pippali, Shatavari, Neem, Ashwagandha",Stress,1 spoon after meal,Tablet,OrganicVeda,443.99,In Stock,2029-10-21,Headache,Approved
AYUR03482,Turmeric-Budget,"Turmeric, Arjuna, Pippali",Skin Allergy,1 tablet twice daily,Oil,OrganicVeda,53.94,In Stock,2028-07-21,Allergic Reaction,Under Review
AYUR04198,Shatavari-Information,"Tulsi, Ashwagandha, Amla, Guggul",Diabetes,1 spoon after meal,Powder,NatureRoot Medics,168.36,In Stock,2030-03-16,Allergic Reaction,Under Review
AYUR03845,Licorice-Human,"Neem, Guduchi, Tulsi",Fever,2 capsules once daily,Oil,Swasthya Remedies,497.54,In Stock,2027-04-22,Drowsiness,Approved
AYUR13192,Licorice-Tonight,"Tulsi, Licorice, Pippali",Diabetes,1 spoon after meal,Powder,Ayurveda Bliss,225.01,Out of Stock,2029-05-06,Headache,Under Review
AYUR10374,Neem-My,"Arjuna, Brahmi, Pippali, Guggul",High Blood Pressure,2 capsules once daily,Oil,HerbalCure Labs,171.51,In Stock,2029-04-12,None,Approved
AYUR01893,Shatavari-Film,"Licorice, Neem, Amla, Guggul",Fever,Apply externally once a day,Oil,VedicLife Pharma,128.34,Out of Stock,2028-11-30,Nausea,Under Review
AYUR19883,Turmeric-House,"Turmeric, Neem, Guggul, Licorice",Cough,2 capsules once daily,Tablet,Ayurveda Bliss,251.5,Out of Stock,2028-05-15,Drowsiness,Approved
AYUR02393,Arjuna-Write,"Tulsi, Licorice, Ashwagandha, Guduchi",Joint Pain,1 spoon after meal,Oil,HerbalCure Labs,289.31,Out of Stock,2029-12-05,Nausea,Under Review
AYUR00732,Turmeric-Enough,"Pippali, Giloy, Shatavari, Brahmi",Diabetes,2 capsules once daily,Capsule,HerbalCure Labs,86.79,In Stock,2028-11-14,None,Under Review
AYUR03701,Guduchi-Feeling,"Neem, Guggul",High Blood Pressure,1 tablet twice daily,Tablet,AyurHealth Ltd.,417.26,Out of Stock,2028-06-08,Nausea,Under Review
AYUR19559,Arjuna-Store,"Neem, Guduchi",Fever,5 ml twice daily,Tablet,Ayurveda Bliss,463.46,In Stock,2026-04-04,Headache,Under Review
AYUR00160,Licorice-Unit,"Turmeric, Amla, Guggul",High Blood Pressure,5 ml twice daily,Tablet,AyurHealth Ltd.,463.04,Out of Stock,2028-10-30,Allergic Reaction,Under Review
AYUR19158,Guduchi-Month,"Brahmi, Pippali",Joint Pain,1 spoon after meal,Powder,OrganicVeda,344.1,Out of Stock,2026-09-16,Allergic Reaction,Under Review
AYUR19911,Amla-Foot,"Shatavari, Arjuna, Ashwagandha, Guggul",Indigestion,1 tablet twice daily,Oil,Divya Herbal,200.81,In Stock,2026-09-02,Drowsiness,Approved
AYUR07040,Guduchi-Hit,"Neem, Triphala, Guduchi",Cough,Apply externally once a day,Syrup,Divya Herbal,176.06,In Stock,2030-06-20,Allergic Reaction,Under Review
AYUR08199,Ashwagandha-Enjoy,"Triphala, Amla, Guduchi",Acidity,Apply externally once a day,Syrup,Divya Herbal,360.71,Out of Stock,2028-02-23,Nausea,Approved
AYUR04644,Guggul-Attorney,"Giloy, Pippali, Turmeric",Fever,5 ml twice daily,Powder,Divya Herbal,363.95,In Stock,2028-05-03,Headache,Approved
AYUR08725,Turmeric-Fight,"Neem, Pippali",Indigestion,Apply externally once a day,Capsule,VedicLife Pharma,361.73,In Stock,2028-01-21,None,Under Review
AYUR17743,Pippali-Television,"Giloy, Guggul, Amla",Fever,1 spoon after meal,Powder,HerbalCure Labs,396.56,In Stock,2027-08-09,None,Approved
AYUR14084,Guduchi-Year,"Amla, Ashwagandha, Guduchi",Indigestion,2 capsules once daily,Powder,NatureRoot Medics,230.17,In Stock,2028-11-11,Nausea,Approved
AYUR19227,Amla-Let,"Tulsi, Amla",Cough,1 tablet twice daily,Capsule,NatureRoot Medics,214.25,In Stock,2027-04-19,None,Under Review
AYUR00077,Turmeric-Bank,"Ashwagandha, Amla",Indigestion,1 tablet twice daily,Tablet,OrganicVeda,281.07,Out of Stock,2028-03-29,Headache,Approved
AYUR15120,Guggul-Office,"Guduchi, Arjuna, Neem, Guggul",Skin Allergy,2 capsules once daily,Capsule,AyurHealth Ltd.,373.15,In Stock,2027-06-22,Drowsiness,Under Review
AYUR12293,Licorice-Include,"Licorice, Shatavari",High Blood Pressure,2 capsules once daily,Capsule,Swasthya Remedies,261.66,Out of Stock,2027-08-18,None,Approved
AYUR14192,Neem-Responsibility,"Giloy, Licorice, Turmeric, Arjuna",Skin Allergy,1 spoon after meal,Syrup,OrganicVeda,111.78,In Stock,2029-02-07,Allergic Reaction,Approved
AYUR14096,Licorice-Part,"Pippali, Ashwagandha",Stress,Apply externally once a day,Tablet,Ayurveda Bliss,415.93,Out of Stock,2030-04-01,Allergic Reaction,Under Review
AYUR05316,Amla-Much,"Giloy, Amla, Triphala, Shatavari",Hair Fall,1 tablet twice daily,Powder,Divya Herbal,87.5,In Stock,2026-10-09,Drowsiness,Approved
AYUR15500,Triphala-Ever,"Giloy, Licorice, Amla, Guduchi",Fever,2 capsules once daily,Tablet,NatureRoot Medics,456.47,In Stock,2030-02-11,Drowsiness,Under Review
AYUR03552,Guggul-American,"Triphala, Guggul",Joint Pain,2 capsules once daily,Capsule,OrganicVeda,453.87,In Stock,2027-08-12,None,Under Review
AYUR02874,Turmeric-Focus,"Neem, Tulsi, Giloy",Joint Pain,1 tablet twice daily,Tablet,HerbalCure Labs,184.32,Out of Stock,2027-02-15,Drowsiness,Under Review
AYUR05429,Guduchi-Stuff,"Guduchi, Brahmi",Skin Allergy,1 tablet twice daily,Capsule,HerbalCure Labs,442.55,Out of Stock,2030-05-22,Allergic Reaction,Approved
AYUR15855,Licorice-Area,"Licorice, Guduchi, Guggul, Tulsi",Fever,2 capsules once daily,Syrup,NatureRoot Medics,403.89,Out of Stock,2026-10-16,Drowsiness,Under Review
AYUR17486,Arjuna-Fear,"Shatavari, Arjuna",Joint Pain,2 capsules once daily,Capsule,Ayurveda Bliss,274.03,Out of Stock,2026-04-06,Nausea,Under Review
AYUR08868,Guggul-Defense,"Ashwagandha, Neem",Stress,1 spoon after meal,Syrup,HerbalCure Labs,84.45,Out of Stock,2030-01-05,Nausea,Approved
AYUR00456,Turmeric-Interview,"Guduchi, Brahmi, Arjuna",Fever,1 spoon after meal,Tablet,Divya Herbal,439.62,In Stock,2026-01-31,Nausea,Under Review
AYUR11769,Arjuna-Real,"Arjuna, Giloy, Neem, Triphala",Joint Pain,2 capsules once daily,Tablet,Divya Herbal,258.61,Out of Stock,2029-09-09,None,Under Review
AYUR01225,Amla-Into,"Triphala, Brahmi, Pippali",High Blood Pressure,5 ml twice daily,Tablet,Swasthya Remedies,381.03,In Stock,2026-04-30,Allergic Reaction,Approved
AYUR14523,Tulsi-Television,"Tulsi, Triphala, Brahmi",Stress,5 ml twice daily,Syrup,OrganicVeda,197.87,In Stock,2028-09-21,None,Approved
AYUR03843,Pippali-Total,"Guduchi, Giloy",Skin Allergy,Apply externally once a day,Tablet,AyurHealth Ltd.,77.16,In Stock,2027-03-18,Allergic Reaction,Approved
AYUR18823,Brahmi-Recognize,"Pippali, Guduchi, Amla",Skin Allergy,1 spoon after meal,Tablet,NatureRoot Medics,104.96,In Stock,2026-10-12,Headache,Approved
AYUR15757,Pippali-Probably,"Amla, Giloy",Hair Fall,1 tablet twice daily,Syrup,AyurHealth Ltd.,306.76,In Stock,2029-03-14,Allergic Reaction,Under Review
AYUR17525,Licorice-Election,"Giloy, Shatavari, Amla, Ashwagandha",Joint Pain,1 tablet twice daily,Tablet,Swasthya Remedies,148.1,In Stock,2030-03-23,Allergic Reaction,Under Review
AYUR15689,Turmeric-Possible,"Triphala, Tulsi, Licorice",Indigestion,5 ml twice daily,Tablet,OrganicVeda,354.82,Out of Stock,2027-12-02,None,Under Review
AYUR13656,Guduchi-Economy,"Arjuna, Amla, Guggul",Hair Fall,1 tablet twice daily,Powder,AyurHealth Ltd.,228.85,Out of Stock,2028-07-07,Headache,Under Review
AYUR08779,Tulsi-Popular,"Shatavari, Giloy, Tulsi",Indigestion,5 ml twice daily,Capsule,Ayurveda Bliss,315.95,In Stock,2026-11-21,Drowsiness,Under Review
AYUR06677,Neem-Run,"Licorice, Amla, Giloy, Shatavari",Indigestion,1 spoon after meal,Syrup,AyurHealth Ltd.,336.67,Out of Stock,2029-01-19,Headache,Under Review
AYUR16558,Shatavari-Other,"Arjuna, Brahmi",Indigestion,2 capsules once daily,Oil,NatureRoot Medics,406.65,Out of Stock,2029-04-01,Allergic Reaction,Under Review
AYUR04860,Giloy-Sound,"Shatavari, Licorice, Guggul, Neem",High Blood Pressure,1 tablet twice daily,Syrup,Ayurveda Bliss,94.23,In Stock,2030-04-18,Drowsiness,Approved
AYUR02047,Amla-Parent,"Giloy, Ashwagandha, Amla, Brahmi",Joint Pain,5 ml twice daily,Tablet,AyurHealth Ltd.,131.95,In Stock,2028-05-29,Allergic Reaction,Under Review
AYUR14497,Amla-Reveal,"Triphala, Amla, Brahmi, Turmeric",Fever,1 tablet twice daily,Powder,VedicLife Pharma,472.73,Out of Stock,2028-02-08,Nausea,Approved
AYUR16136,Licorice-Even,"Tulsi, Licorice, Ashwagandha",Diabetes,1 tablet twice daily,Powder,OrganicVeda,342.8,In Stock,2028-11-19,Headache,Approved
AYUR19296,Neem-Range,"Triphala, Ashwagandha",Stress,1 tablet twice daily,Tablet,Swasthya Remedies,93,Out of Stock,2027-07-01,Nausea,Under Review
AYUR08473,Ashwagandha-Hit,"Turmeric, Ashwagandha",Stress,5 ml twice daily,Tablet,Divya Herbal,491.58,In Stock,2029-08-29,None,Approved
AYUR18813,Amla-Something,"Arjuna, Licorice, Turmeric, Guggul",High Blood Pressure,1 tablet twice daily,Capsule,Divya Herbal,422.88,In Stock,2027-02-24,Drowsiness,Approved
AYUR03603,Neem-Thus,"Guduchi, Giloy, Turmeric, Amla",Diabetes,Apply externally once a day,Oil,Ayurveda Bliss,137.61,In Stock,2027-12-08,None,Approved
AYUR12808,Pippali-Record,"Giloy, Ashwagandha",Fever,2 capsules once daily,Powder,Swasthya Remedies,296.04,In Stock,2026-09-30,None,Approved
AYUR17514,Guduchi-Above,"Guggul, Brahmi",Skin Allergy,1 tablet twice daily,Syrup,VedicLife Pharma,242.25,Out of Stock,2026-08-03,Drowsiness,Under Review
AYUR15914,Ashwagandha-Fight,"Amla, Pippali, Tulsi",Indigestion,1 tablet twice daily,Capsule,Divya Herbal,265.27,In Stock,2030-04-26,Drowsiness,Under Review
AYUR08294,Guggul-Party,"Pippali, Triphala, Arjuna",Fever,Apply externally once a day,Syrup,AyurHealth Ltd.,234.67,Out of Stock,2027-08-02,Nausea,Under Review
AYUR02288,Guduchi-Edge,"Shatavari, Guggul, Giloy",Joint Pain,5 ml twice daily,Tablet,OrganicVeda,403.98,In Stock,2027-07-20,Allergic Reaction,Under Review
AYUR03160,Licorice-Level,"Licorice, Triphala, Guggul",Hair Fall,5 ml twice daily,Tablet,Ayurveda Bliss,371.21,In Stock,2028-03-08,None,Under Review
AYUR14884,Pippali-Alone,"Ashwagandha, Arjuna, Pippali",Fever,1 spoon after meal,Oil,Ayurveda Bliss,334.81,Out of Stock,2030-01-18,None,Under Review
AYUR18783,Neem-Day,"Pippali, Giloy",Indigestion,2 capsules once daily,Powder,HerbalCure Labs,196.12,In Stock,2027-04-18,Headache,Under Review
AYUR19303,Guggul-Idea,"Guduchi, Turmeric",High Blood Pressure,1 tablet twice daily,Powder,AyurHealth Ltd.,357.43,In Stock,2027-01-14,None,Approved
AYUR03288,Pippali-Low,"Shatavari, Triphala",Stress,2 capsules once daily,Powder,Swasthya Remedies,218.95,Out of Stock,2026-04-30,Allergic Reaction,Approved
AYUR01292,Brahmi-Enter,"Turmeric, Tulsi, Guduchi",High Blood Pressure,1 spoon after meal,Tablet,VedicLife Pharma,457.03,In Stock,2030-03-05,None,Approved
AYUR10437,Ashwagandha-True,"Guggul, Ashwagandha, Pippali",Diabetes,1 tablet twice daily,Oil,AyurHealth Ltd.,215.62,In Stock,2029-04-05,None,Under Review
AYUR06807,Licorice-System,"Amla, Giloy, Ashwagandha, Neem",Fever,1 tablet twice daily,Tablet,NatureRoot Medics,153.75,In Stock,2028-08-25,Headache,Under Review
AYUR00809,Tulsi-Program,"Amla, Guggul, Neem",Acidity,2 capsules once daily,Powder,HerbalCure Labs,437.84,In Stock,2028-11-20,Allergic Reaction,Approved
AYUR09225,Triphala-Create,"Ashwagandha, Giloy, Guggul, Brahmi",Skin Allergy,1 spoon after meal,Capsule,Ayurveda Bliss,220.62,In Stock,2026-07-17,Nausea,Under Review
AYUR16209,Ashwagandha-Life,"Turmeric, Arjuna",Indigestion,Apply externally once a day,Powder,AyurHealth Ltd.,481.39,Out of Stock,2027-07-11,Nausea,Approved
AYUR11520,Pippali-Art,"Arjuna, Amla, Neem",Cough,1 spoon after meal,Powder,HerbalCure Labs,329.88,Out of Stock,2029-11-05,Headache,Approved
AYUR09285,Pippali-Fear,"Guggul, Arjuna, Tulsi, Shatavari",Stress,1 tablet twice daily,Tablet,Divya Herbal,380.01,In Stock,2029-06-20,Nausea,Under Review
AYUR15434,Pippali-Score,"Neem, Triphala",Fever,1 tablet twice daily,Oil,AyurHealth Ltd.,483.66,Out of Stock,2028-12-17,Allergic Reaction,Approved
AYUR01609,Guduchi-Field,"Turmeric, Guduchi, Licorice, Brahmi",Acidity,Apply externally once a day,Oil,Divya Herbal,261.61,In Stock,2029-10-07,None,Under Review
